district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
中和區,房地(土地+建物),新北市中和區景平路５９之１４號二十三樓之一,5.98,住,,,1120426,土地1建物1車位0,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851030,87.7,2,2,1,有,有,12500000,142531,,0,0,陽台外推；,RPSNMLTKNHIGFHF66EA,62.67,0,15.55,有
中和區,車位,新北市中和區員山路３１６號等,1.24,住,,,1120426,土地1建物1車位1,,,其他,,,,40.63,0,0,0,無,有,2300000,,坡道平面,40.63,2300000,僅車位交易；,RPTNMLTKNHIGFHF76EA,0,0,0,有
中和區,房地(土地+建物),新北市中和區民有街４９號,69.46,住,,,1120412,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0621122,145.24,5,1,2,有,無,25000000,172129,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLTKNHIGFHF96EA,145.24,0,0,無
中和區,房地(土地+建物),新北市中和區中山路三段１６３號,14.5,工,,,1120415,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0560710,16.17,3,2,2,有,無,3100000,191713,,0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPWOMLSKNHIGFHF96DA,16.17,0,0,無
中和區,房地(土地+建物),新北市中和區新生街１１４巷２２號五樓,22.12,住,,,1120412,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740620,87.55,3,2,2,有,無,10360000,118332,,0,0,陽台外推；頂樓加蓋；其他增建；,RPQQMLSKNHIGFHF56DA,78.07,0,9.48,無
中和區,房地(土地+建物),新北市中和區水源路３５號四樓,39.86,住,,,1120420,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670130,99.3,5,0,5,有,無,12550000,126385,,0,0,陽台外推；,RPVOMLTKNHIGFHF96DA,99.3,0,0,無
中和區,房地(土地+建物),新北市中和區新生街２００號三樓,30.54,住,,,1120429,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650124,81.43,3,2,2,有,無,9300000,114209,,0,0,,RPTOMLQKNHIGFHF09DA,81.43,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區中和路１５６號十六樓,10.63,商,,,1120423,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080522,150.89,2,2,2,有,有,24500000,162370,坡道平面,37.63,0,本件買賣土地價款為新台幣11489343元整景華段277地號土地持分40038/10000000，買賣土地價款為新台幣8949617元整；景華段277地號土地持分11362/10000000，買賣土地價款為新台幣2539726元整，建物價款為新台幣13010657元整。,RPRNMLTJNHIGFHF98DA,67.81,7.44,2.57,有
中和區,房地(土地+建物),新北市中和區永貞路２７４號十二樓之五,4.46,商,,,1120430,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920326,35.82,1,1,1,有,有,7600000,212172,,0,0,其他增建；,RPPOMLSJNHIGFHF78DA,24.4,0,4.91,有
中和區,房地(土地+建物),新北市中和區忠孝街２４號七樓,15.34,住,,,1120414,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870331,83.47,3,1,2,有,有,11500000,137774,,0,0,頂樓增建陽台外推；其他增建；,RPPNMLQJNHIGFHF48DA,55.97,0,9.18,有
中和區,房地(土地+建物),新北市中和區德光路２７巷１４號,58.23,住,,,1120410,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630520,82.4,3,2,2,有,無,17300000,209951,,0,0,頂樓加蓋；,RPWOMLSKMHIGFHF86DA,82.4,0,0,無
中和區,車位,新北市中和區景平路２５０、２５２、２５６、２５８、２６０、２６２、２６６、２６８號地下室所屬地下三層、地下四層,0.6,住,,,1120411,土地1建物1車位1,地下一層，地下二層，地下三層，地下四層,三十四層,其他,停車空間,鋼骨混凝土造,0890529,37.94,0,0,0,無,有,2200000,,坡道平面,37.94,2200000,僅車位交易；,RPTNMLKLMHIGFHF38DA,0,0,0,有
中和區,土地,瓦段450-1地號,84.1,,,,1120424,土地5建物0車位0,,,其他,,,,0,0,0,0,無,無,7275000,86504,,0,0,包含公共設施保留地用地；,RPRPMLMKNHIGFHF58DA,0,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７之１號十八樓,5.33,商,,,1120415,土地1建物1車位1,十八層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,96.63,1,1,1,有,有,17250000,202106,坡道平面,26.37,3050000,112.4.29讓渡含裝潢費；含傢俱設備費；,RPWOMLTKNHIGFHF07DA,42.04,0.99,4.06,有
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７之７號二十八樓,6.83,商,,,1120411,土地1建物1車位1,二十八層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,116.01,3,2,1,有,有,23450000,219436,坡道平面,23.5,3150000,含裝潢費；含傢俱設備費；,RPXOMLTKNHIGFHF17DA,49.99,4.07,7.94,有
中和區,房地(土地+建物),新北市中和區景新街３３７之１號十九樓,4.96,商,,,1120422,土地1建物1車位0,十九層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,70.26,1,1,1,有,有,15380000,218901,,0,0,112.5.1讓渡含裝潢費；含傢俱設備費；,RPOPMLTKNHIGFHF98DA,42.04,0.99,4.06,有
中和區,房地(土地+建物),新北市中和區自強路５２號七樓,24.92,住,,,1120414,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830107,121.79,2,2,2,有,有,17880000,146810,,0,0,陽台外推；其他增建；,RPQPMLTKNHIGFHF56DA,93.73,1.06,11.63,有
中和區,房地(土地+建物)+車位,新北市中和區台新街３３號七樓,13.85,住,,,1120427,土地3建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880717,95.15,3,1,1,有,有,14610000,153547,坡道機械,0,1400000,夾層；,RPXPMLSKNHIGFHF17DA,50.03,0,8.4,有
中和區,房地(土地+建物),新北市中和區中正路７８號十八樓之五,7.53,住,,,1120425,土地1建物1車位0,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891014,74.99,2,1,1,有,有,11160000,148820,,0,0,,RPPNMLMLNHIGFHF38EA,50.7,0,9.23,有
中和區,房地(土地+建物),新北市中和區安平路１８巷１８號三樓,28.8,住,,,1120424,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750331,96.14,3,2,2,有,無,13880000,144373,,0,0,,RPQNMLMLNHIGFHF48EA,84.44,0,11.7,無
中和區,房地(土地+建物)+車位,新北市中和區景平路６６０號五樓,25.23,住,,,1120403,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060328,222.99,4,2,2,有,有,30000000,145603,坡道平面,34.12,2500000,,RPTOMLMLNHIGFHF88EA,108.52,5.36,12.6,有
中和區,房地(土地+建物),新北市中和區新生街６號五樓,18.1,住,,,1120430,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720919,69.8,2,1,1,有,無,9000000,128940,,0,0,陽台外推；頂樓加蓋；,RPSNMLMLNHIGFHF68EA,64.76,0,5.04,無
中和區,房地(土地+建物),新北市中和區大勇街６０巷１４弄１３號二樓,30.93,住,,,1120403,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ構架造,0630813,91.32,3,2,1,有,無,12625000,138250,,0,0,陽台外推；其他增建；,RPTNMLMLNHIGFHF78EA,79.42,0,11.9,無
中和區,房地(土地+建物),新北市中和區立人街１４巷５１號,13.47,,,,1120425,土地1建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),商業用,加強磚造,0620920,38.35,0,0,0,無,無,7800000,203390,,0,0,,RPQOMLMLNHIGFHF58EA,38.35,0,0,無
中和區,房地(土地+建物),新北市中和區秀朗路三段１０巷１４弄７２號四樓,26.59,住,,,1120423,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0631216,76.7,3,2,1,有,無,9000000,117340,,0,0,陽台外推；,RPUNMLOLNHIGFHF98DA,76.7,0,0,無
中和區,房地(土地+建物),新北市中和區景平路７１之６號十一樓之八,7.01,住,,,1120427,土地1建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0861104,93.37,2,2,1,有,有,14450000,154761,,0,0,陽台外推；夾層；,RPXOMLNLNHIGFHF66DA,56.41,0,14.98,有
中和區,房地(土地+建物),新北市中和區民利街６８巷１弄５號,22.78,住,,,1120413,土地1建物1車位0,一層，地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700429,104.57,4,2,1,有,無,16500000,157789,,0,0,其他增建；,RPPPMLSKNHIGFHF98DA,104.57,0,0,無
中和區,房地(土地+建物),新北市中和區中正路２１１巷３６弄１８號五樓,12.13,都市：其他:住宅區,,,1120417,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0970528,94.88,2,2,1,有,有,15380000,162099,,0,0,,RPSOMLMLNHIGFHF68DA,60.36,1.1,3.66,有
中和區,房地(土地+建物),新北市中和區中山路三段１３６巷９１號十三樓,3.96,工,,,1120430,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0970930,36.38,0,1,1,有,有,5850000,160803,,0,0,,RPTOMLMLNHIGFHF78DA,18.9,0,3.48,有
中和區,房地(土地+建物)+車位,新北市中和區中原五街３２號五樓,27.16,住,,,1120423,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1040721,159.68,2,2,1,有,有,22250000,139341,坡道平面,42.78,0,,RPSPMLMKNHIGFHF68DA,70.25,0,6.75,有
中和區,房地(土地+建物)+車位,新北市中和區中原街３２號十九樓,16.63,住,,,1120409,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080806,109.6,2,1,1,有,有,16880000,192820,坡道平面,36.06,2700000,,RPXOMLKKNHIGFHF88DA,42.5,0.95,4.67,有
中和區,房地(土地+建物),新北市中和區南山路２５０巷１０號三樓,23.95,住,,,1120412,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0650531,75.24,2,1,1,有,無,11000000,146199,,0,0,,RPQNMLPJNHIGFHF48DA,64.1,0,11.14,無
中和區,房地(土地+建物)+車位,新北市中和區圓通路２４８號七樓,13.34,住,,,1120421,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010829,109.39,2,2,1,有,有,16100000,157472,坡道平面,19.85,2000000,其他增建；,RPTNMLTJNHIGFHF56DA,53.67,3.75,4.63,有
中和區,房地(土地+建物),新北市中和區民治街１３２巷５號,23.21,住,,,1120418,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681221,105.75,3,2,2,有,無,15100000,142790,,0,0,其他增建；,RPVOMLTJNHIGFHF86DA,105.75,0,0,無
中和區,房地(土地+建物),新北市中和區南山路２５８之６號八樓,11.84,住,,,1120418,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080703,68.49,1,1,1,有,有,11600000,169368,,0,0,,RPPNMLTKMHIGFHF78DA,38.22,0,6.62,有
中和區,土地,錦和段308地號,43.26,,,,1120426,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,3852320,89050,,0,0,包含公共設施保留地用地；,RPQPMLKKNHIGFHF28DA,0,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區中正路６８９號二十樓之一,11.26,住,,,1120410,土地1建物1車位2,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871027,174.53,3,2,2,有,有,17500000,111212,坡道平面,53.14,4000000,陽台外推；,RPTNMLPKNHIGFHF88DA,78.87,0.95,11.13,有
中和區,房地(土地+建物),新北市中和區德光路１２５號十三樓,20.85,住,,,1120414,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831124,121.41,3,2,2,有,有,16100000,132609,,0,0,陽台外推；,RPWOMLMLNHIGFHF09DA,82.96,3.58,15.13,有
中和區,房地(土地+建物),新北市中和區忠孝街１２６之１號十三樓之六,8.24,住,,,1120411,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841201,44.93,1,1,1,有,有,7000000,155798,,0,0,,RPTPMLRKNHIGFHF66DA,33.84,0.96,3.5,有
中和區,房地(土地+建物),新北市中和區連城路１９１巷３號四樓,34.26,住,,,1120425,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750205,121.97,3,2,2,有,無,12000000,98385,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOLNHIGFHF48DA,102.25,0,10.68,無
中和區,房地(土地+建物)+車位,新北市中和區景平路５２２之６號四樓,25.84,住,,,1120409,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1110429,292.32,4,2,4,有,有,48880000,202215,坡道平面,73.84,4700000,,RPQNMLOLNHIGFHF68EA,134.5,1.9,15.78,有
中和區,房地(土地+建物)+車位,新北市中和區橋和路１６０巷４２號二樓,14.62,住,,,1120430,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871230,143.42,3,2,2,有,有,18200000,126891,坡道平面,15,0,,RPRNMLOLNHIGFHF78EA,73.54,1.11,9.36,有
中和區,房地(土地+建物)+車位,新北市中和區員山路３２２之２號八樓,19.46,住,,,1120407,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060110,191.8,3,2,2,有,有,22300000,116267,坡道平面,40.63,0,,RPSNMLPLNHIGFHF98EA,82.42,6.84,5.94,有
中和區,房地(土地+建物)+車位,新北市中和區宜安路９２巷１８號五樓,53.99,,,,1120417,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1030612,292.71,4,2,3,有,有,44680000,152643,坡道平面,43.23,0,,RPTNMLPLNHIGFHF09EA,162.67,9.11,17.1,有
中和區,房地(土地+建物),新北市中和區景新街４９６巷３３弄１７號二樓,15.18,住,,,1120428,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721027,53.34,3,2,2,有,無,4000000,74991,,0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPSPMLNLNHIGFHF88DA,44.48,0,8.86,無
中和區,房地(土地+建物),新北市中和區大勇街２５巷９弄２號四樓,36.79,住,,,1120405,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0610415,99.49,3,2,1,有,無,10600000,106543,,0,0,陽台外推；,RPWNMLOLNHIGFHF56DA,79.27,0,20.22,無
中和區,房地(土地+建物),新北市中和區中山路三段１３６巷２９號三樓,15.85,工,,,1120422,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0970930,126.05,3,2,2,有,有,18000000,142800,,0,0,,RPWNMLPLNHIGFHF66DA,79.93,0,8.48,有
中和區,房地(土地+建物),新北市中和區忠孝街３１巷２２號三樓,23.09,住,,,1120417,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,84.92,3,2,1,有,無,9120000,107395,,0,0,,RPXNMLPLNHIGFHF76DA,84.92,0,0,無
中和區,房地(土地+建物),新北市中和區國光街１０２巷１１弄２２號五樓,29.28,住,,,1120423,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691103,95.09,3,2,1,有,無,9300000,97802,,0,0,,RPSOMLPLNHIGFHF98DA,95.09,0,0,無
中和區,房地(土地+建物),新北市中和區安樂路２１７巷３號二樓,27.96,住,,,1120410,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580302,85.5,3,2,1,有,無,11470000,134152,,0,0,陽台外推；,RPRNMLTLMHIGFHF09DA,75.92,0,9.58,無
中和區,房地(土地+建物),新北市中和區復興路２６８號七樓,13.66,,,,1120415,土地1建物1車位0,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870216,145.8,2,2,2,有,有,20000000,137174,,0,0,,RPUOMLSJNHIGFHF66DA,112.07,0,13.89,有
中和區,房地(土地+建物),新北市中和區景平路１６１號九樓,6.18,商,,,1120419,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841214,64.28,2,1,1,有,有,8100000,126011,,0,0,,RPQNMLTKMHIGFHF88DA,45.18,0,7.46,有
中和區,房地(土地+建物),新北市中和區興南路二段５４巷９弄６號四樓,24.8,住,,,1120416,土地2建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690731,89.22,3,2,1,有,無,9900000,110962,,0,0,陽台外推；其他增建；,RPTPMLSJNHIGFHF66DA,89.22,0,0,無
中和區,房地(土地+建物),新北市中和區壽德街２５號三樓之二,30.16,都市：其他:道路用地,,,1120418,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890516,177.86,4,2,2,有,有,20200000,113579,,0,0,陽台外推；其他增建；,RPWNMLKKNHIGFHF68DA,99.95,0,12.08,有
中和區,房地(土地+建物),新北市中和區工專路１１６號十七樓,14.33,住,,,1120410,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1091110,103.41,2,2,1,有,有,12080000,116817,,0,0,,RPQOMLNJNHIGFHF38DA,55.49,10.02,4.52,有
中和區,房地(土地+建物),新北市中和區永和路９７號四樓,26.57,商,,,1120416,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740627,99.19,3,2,2,有,有,11180000,112713,,0,0,其他增建；,RPSPMLMJNHIGFHF58DA,77.2,0,13.2,無
中和區,房地(土地+建物),新北市中和區中正路２７５號六樓,6.55,住,,,1120409,土地2建物1車位0,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,109.56,3,2,2,有,有,12500000,114093,,0,0,陽台外推；包含公共設施保留地用地；,RPTOMLOKMHIGFHF78DA,87.04,0.56,9.3,有
