鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,道路名稱,段,分類標籤,Lat,Lng
中和區,房地(土地+建物)+車位,新北市中和區中正路９０１號十二樓,20.84,工,,,2023-04-11,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,2008-10-24,237.65,4,2,3,有,有,26550000,111719.0,坡道平面,33.36,0,,RPTPMLOLMHIGFHF98DA,146.42,0.0,7.63,有,新北市中和區中正路,,新北市中和區中正路,25.0056958,121.4838042
中和區,房地(土地+建物),新北市中和區連城路３４７巷１６弄３３號三樓,18.61,住,,,2023-04-06,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-05-14,74.26,3,2,1,有,無,8350000,112443.0,,0.0,0,陽台外推；其他增建；,RPROMLSLMHIGFHF09DA,74.26,0.0,0.0,無,新北市中和區連城路,,新北市中和區連城路,24.9949807,121.4873831
中和區,房地(土地+建物),新北市中和區民享街１１６巷１０號三樓,35.72,住,,,2023-04-07,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1985-03-27,114.46,3,2,2,有,無,11880000,103792.0,,0.0,0,,RPTNMLLJNHIGFHF38DA,102.68,0.0,11.78,無,新北市中和區民享街,,新北市中和區民享街,24.99905,121.47407
中和區,房地(土地+建物),新北市中和區宜安路５２巷２３號五樓,29.23,住,,,2023-04-09,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1980-11-24,90.31,5,3,2,有,無,13000000,143949.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRNMLRJNHIGFHF78DA,90.31,0.0,0.0,無,新北市中和區宜安路,,新北市中和區宜安路,24.9976155,121.5123845
中和區,房地(土地+建物),新北市中和區自立路１６３號四樓,8.61,住,,,2023-04-20,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1998-06-24,47.35,1,1,1,有,無,7850000,165787.0,,0.0,0,,RPXNMLTJNHIGFHF96DA,32.12,0.78,5.14,無,新北市中和區自立路,,新北市中和區自立路,24.9925899,121.5229396
中和區,房地(土地+建物),新北市中和區民樂路１１號三樓之一,6.83,,,,2023-04-09,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2005-04-26,92.67,2,2,2,有,有,13500000,145678.0,,0.0,0,陽台外推；其他增建；,RPUOMLSJNHIGFHF76EA,52.03,0.68,12.38,有,新北市中和區民樂路,,新北市中和區民樂路,25.0010982,121.4821789
中和區,房地(土地+建物),新北市中和區景平路３１１號四樓,23.98,住,,,2023-04-07,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,1977-01-24,63.93,3,2,1,有,無,9000000,140779.0,,0.0,0,頂樓加蓋；,RPTOMLTJNHIGFHF76EA,63.93,0.0,0.0,無,新北市中和區景平路,,新北市中和區景平路,24.9930713,121.5064205
中和區,房地(土地+建物)+車位,新北市中和區景安路３３號十二樓,9.73,商,,,2023-04-15,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2006-02-21,114.45,2,2,1,有,有,20580000,179817.0,坡道機械,22.65,0,陽台外推；,RPTOMLTJNHIGFHF66DA,58.52,0.98,7.23,有,新北市中和區景安路,,新北市中和區景安路,24.9986826,121.507704
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７之７號二十三樓,6.83,商,,,2023-04-08,土地1建物1車位1,二十三層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,2022-02-24,116.01,3,2,1,有,有,18600000,160331.0,坡道平面,23.5,0,,RPUOMLTJNHIGFHF76DA,49.99,4.07,7.94,有,新北市中和區景新街,,新北市中和區景新街,24.9912356,121.5119804
中和區,房地(土地+建物)+車位,新北市中和區員山路３２２之５號四樓,12.17,住,,,2023-04-07,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2017-01-10,131.28,2,1,1,有,有,14000000,135687.0,坡道平面,40.63,1700000,,RPOPMLSJNHIGFHF78DA,49.8,4.32,2.97,有,新北市中和區員山路,,新北市中和區員山路,25.0029589,121.4816856
中和區,房地(土地+建物),新北市中和區景新街３３５之７號十六樓,6.19,商,,,2023-04-09,土地1建物1車位0,十六層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,2022-02-24,98.24,2,2,1,有,有,18000000,183225.0,,0.0,0,,RPROMLNJNHIGFHF48DA,53.5,9.76,2.58,有,新北市中和區景新街,,新北市中和區景新街,24.9912696,121.5121118
中和區,房地(土地+建物),新北市中和區廟美街１號五樓,15.29,住,,,2023-04-08,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1996-08-31,79.52,2,2,1,有,無,12050000,151534.0,,0.0,0,陽台外推；,RPPNMLTLMHIGFHF88DA,57.55,2.06,7.32,有,新北市中和區廟美街,,新北市中和區廟美街,25.0014899,121.5007411
中和區,房地(土地+建物),新北市中和區仁愛街３６巷１７號五樓,42.12,住,,,2023-04-15,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1986-12-08,105.11,3,2,2,有,有,12800000,121777.0,,0.0,0,頂樓加蓋；其他增建；,RPVOMLRLMHIGFHF76DA,89.93,0.8,10.21,無,新北市中和區仁愛街,,新北市中和區仁愛街,24.9875992,121.5110013
中和區,房地(土地+建物)+車位,新北市中和區安和路１０９號八樓,31.41,住,,,2023-04-14,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1999-05-01,190.7,3,2,2,有,有,26000000,136340.0,坡道平面,44.87,0,陽台外推；,RPOPMLOJNHIGFHF38DA,105.95,0.0,13.77,有,新北市中和區安和路,,新北市中和區安和路,24.9959378,121.5068465
中和區,房地(土地+建物),新北市中和區南山路５３１號三樓,26.11,住,,,2023-04-12,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,1969-01-15,85.38,4,0,4,有,無,8850000,103654.0,,0.0,0,陽台外推；,RPUNMLPJNHIGFHF88DA,79.14,0.0,6.24,無,新北市中和區南山路,,新北市中和區南山路,24.9870663,121.5080527
中和區,房地(土地+建物),新北市中和區華新街１４３巷５７弄２號六樓,18.11,住,,,2023-04-12,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1995-04-22,98.18,3,2,2,有,有,12650000,128845.0,,0.0,0,,RPRPMLSJNHIGFHF09DA,72.52,0.68,6.42,有,新北市中和區華新街,,新北市中和區華新街,24.9798184,121.5064694
中和區,房地(土地+建物),新北市中和區大仁街１０巷４７號二樓,27.07,住,,,2023-04-16,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1977-08-15,75.45,3,2,1,有,無,9600000,127237.0,,0.0,0,陽台外推；其他增建；,RPWPMLSJNHIGFHF96DA,68.4,0.0,7.05,無,新北市中和區大仁街,,新北市中和區大仁街,24.9926199,121.5197895
中和區,房地(土地+建物),新北市中和區成功路１３３號九樓,5.16,住,,,2023-04-09,土地1建物1車位0,九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1997-03-22,85.71,2,2,1,有,有,13450000,156925.0,,0.0,0,陽台外推；其他增建；,RPSOMLKKNHIGFHF38DA,53.14,1.4,9.03,有,新北市中和區成功路,,新北市中和區成功路,24.990716,121.5260269
中和區,房地(土地+建物),新北市中和區忠孝街９０號四樓,24.74,住,,,2023-04-09,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1984-09-06,95.54,3,2,2,有,無,10250000,107285.0,,0.0,0,,RPTOMLLKNHIGFHF68EA,83.64,0.0,11.9,無,新北市中和區忠孝街,,新北市中和區忠孝街,24.9844135,121.5117243
中和區,房地(土地+建物),新北市中和區連城路２６３巷４弄１之５號,44.12,都市：其他:住宅區,,,2023-04-06,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1991-12-07,103.67,3,2,2,有,有,18000000,173628.0,,0.0,0,,RPPNMLLKNHIGFHF18EA,84.47,9.92,0.0,無,新北市中和區連城路,,新北市中和區連城路,24.9959955,121.4917629
中和區,房地(土地+建物),新北市中和區秀朗路三段１２８巷７弄１２號四樓,36.6,住,,,2023-04-18,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,1976-03-31,90.2,4,0,4,有,無,11800000,130820.0,,0.0,0,陽台外推；頂樓加蓋；,RPRNMLMKNHIGFHF48EA,90.2,0.0,0.0,無,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9928545,121.5241676
中和區,房地(土地+建物)+車位,新北市中和區圓通路２９９巷７號五樓,30.85,住,,,2023-04-05,土地1建物1車位2,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2007-10-26,189.64,3,2,2,有,有,18900000,99663.0,坡道平面,52.96,0,陽台加窗,RPPNMLMKNHIGFHF18DA,84.35,0.0,12.61,有,新北市中和區圓通路,,新北市中和區圓通路,24.9917307,121.4944494
中和區,房地(土地+建物),新北市中和區中山路二段３９１之５號九樓,9.63,工,,,2023-04-26,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1994-10-15,77.85,2,1,1,有,有,8250000,105973.0,,0.0,0,,RPVNMLMKNHIGFHF78DA,59.98,0.21,11.0,有,新北市中和區中山路,新北市中和區中山路二段,新北市中和區中山路二段,25.0042698,121.4863948
中和區,房地(土地+建物),新北市中和區中和路３２４巷３弄９號,7.97,商,,,2023-04-03,土地2建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1999-07-25,95.05,0,0,0,無,有,28300000,297738.0,,0.0,0,,RPUPMLMKNHIGFHF88DA,69.6,0.0,9.46,有,新北市中和區中和路,,新北市中和區中和路,25.0011556,121.5101601
中和區,房地(土地+建物)+車位,新北市中和區中和路４２號四樓之一,7.03,住,,,2023-04-08,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2006-03-09,69.86,1,1,1,有,有,10300000,147438.0,其他,16.86,0,,RPPPMLTJNHIGFHF98DA,36.3,0.0,3.24,有,新北市中和區中和路,,新北市中和區中和路,25.0011018,121.5002338
中和區,房地(土地+建物),新北市中和區中山路三段１８１巷２２號二樓,41.81,住,,,2023-04-12,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1983-11-29,86.24,3,2,2,有,有,11600000,134508.0,,0.0,0,,RPTNMLPJNHIGFHF78DA,79.63,0.0,6.61,無,新北市中和區中山路,新北市中和區中山路三段,新北市中和區中山路三段,25.0052649,121.472838
中和區,房地(土地+建物),新北市中和區捷運路８之２２號十樓,15.09,,,,2023-04-06,土地1建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土構造,2011-04-15,84.12,0,2,1,有,有,16200000,192582.0,,0.0,0,,RPSNMLOJNHIGFHF58DA,41.94,0.0,8.3,有,新北市中和區捷運路,,新北市中和區捷運路,24.9897819,121.509665
中和區,房地(土地+建物),新北市中和區中正路２１８之４號三樓,3.89,都市：其他:住宅區,,,2023-04-01,土地2建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1994-06-11,45.95,1,1,1,有,有,7100000,154516.0,,0.0,0,其他增建；,RPUNMLNKMHIGFHF68DA,38.15,0.0,3.6,有,新北市中和區中正路,,新北市中和區中正路,24.994029,121.4965355
中和區,房地(土地+建物),新北市中和區捷運路８之１２號八樓,8.8,,,,2023-04-05,土地1建物1車位0,八層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土構造,2011-04-15,49.13,1,1,1,有,有,9900000,201506.0,,0.0,0,,RPQOMLRKMHIGFHF78DA,24.77,0.0,4.52,有,新北市中和區捷運路,,新北市中和區捷運路,24.9897819,121.509665
中和區,房地(土地+建物)+車位,新北市中和區南山路２５６號九樓,27.64,住,,,2023-04-01,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2019-07-03,190.74,3,2,2,有,有,25500000,154378.0,坡道平面,40.46,2300000,,RPVPMLOJNHIGFHF09DA,89.87,0.0,10.78,有,新北市中和區南山路,,新北市中和區南山路,24.9883367,121.5076927
中和區,房地(土地+建物),新北市中和區中山路二段３０３號九樓之八,5.77,工,,,2023-04-22,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,2008-01-14,48.27,0,0,0,無,有,7960000,164906.0,,0.0,0,,RPSNMLQJNHIGFHF78DA,30.3,0.0,5.0,有,新北市中和區中山路,新北市中和區中山路二段,新北市中和區中山路二段,25.0020815,121.4951578
中和區,房地(土地+建物),新北市中和區中和路３７８巷１４弄２１號四樓,21.62,住,,,2023-04-01,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1977-05-30,78.44,3,2,1,有,無,12500000,159357.0,,0.0,0,,RPTOMLSJNHIGFHF56DA,78.44,0.0,0.0,無,新北市中和區中和路,,新北市中和區中和路,25.001359,121.5108045
中和區,房地(土地+建物),新北市中和區國光街１１２巷１弄１號二樓,35.1,住,,,2023-04-13,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1987-09-15,118.11,3,2,2,有,無,12500000,105834.0,,0.0,0,其他增建；,RPVOMLLKNHIGFHF78DA,108.47,0.0,9.64,無,新北市中和區國光街,,新北市中和區國光街,25.0007932,121.4698012
中和區,房地(土地+建物),新北市中和區泰和街２９號二樓,19.02,住,,,2023-04-06,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1983-02-10,76.62,3,2,1,有,無,8000000,104411.0,,0.0,0,,RPPNMLPKNHIGFHF58EA,72.42,0.0,4.2,無,新北市中和區泰和街,,新北市中和區泰和街,24.999766,121.499431
中和區,房地(土地+建物)+車位,新北市中和區中原二街５０號五樓,29.48,住,,,2023-04-23,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,2021-01-25,168.37,2,2,2,有,有,28700000,170458.0,坡道平面,28.31,0,,RPRNMLPKNHIGFHF78EA,80.59,2.21,9.41,有,新北市中和區中原二街,,新北市中和區中原二街,25.0104204,121.488246
中和區,房地(土地+建物),新北市中和區景平路９６號四樓,27.83,住,,,2023-04-26,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1987-05-30,100.35,3,2,2,有,無,12000000,119581.0,,0.0,0,,RPSNMLPKNHIGFHF88EA,88.25,0.74,11.36,無,新北市中和區景平路,,新北市中和區景平路,24.9914552,121.5204123
中和區,房地(土地+建物),新北市中和區中正路２１號九樓之八,2.77,都市：其他:住宅區,,,2023-04-30,土地3建物1車位0,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1996-11-16,36.26,1,1,1,有,有,6680000,184225.0,,0.0,0,其他增建；,RPTNMLPKNHIGFHF98EA,27.57,0.0,4.02,有,新北市中和區中正路,,新北市中和區中正路,24.9933353,121.5028028
中和區,房地(土地+建物),新北市中和區民富街７４巷８號三樓,24.97,都市：其他:住宅區,,,2023-04-06,土地4建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1977-08-04,62.4,2,1,1,有,無,7800000,125000.0,,0.0,0,,RPQNMLPKNHIGFHF68EA,62.4,0.0,0.0,無,新北市中和區民富街,,新北市中和區民富街,25.0076969,121.4770377
中和區,房地(土地+建物),新北市中和區連勝街５９號五樓,24.64,住,,,2023-04-18,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2006-05-02,157.89,4,2,2,有,有,26500000,167838.0,,0.0,0,陽台外推；,RPPPMLQKNHIGFHF78DA,107.17,0.85,8.84,有,新北市中和區連勝街,,新北市中和區連勝街,24.9972115,121.4978029
中和區,房地(土地+建物),新北市中和區永和路９巷２３號五樓,40.8,住,,,2023-04-13,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1983-12-30,92.23,3,1,2,有,無,12000000,130110.0,,0.0,0,,RPRPMLQKNHIGFHF98DA,82.81,0.01,9.36,無,新北市中和區永和路,,新北市中和區永和路,25.0034492,121.4985183
中和區,房地(土地+建物),新北市中和區忠孝街３１巷５４號四樓,23.58,住,,,2023-04-01,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-03-08,63.45,2,2,1,有,無,7260000,114421.0,,0.0,0,陽台外推；,RPRNMLMKNHIGFHF38DA,63.45,0.0,0.0,無,新北市中和區忠孝街,,新北市中和區忠孝街,24.9831089,121.5105475
中和區,房地(土地+建物),新北市中和區中山路二段２９６號十五樓之八,5.26,住,,,2023-04-23,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1993-08-14,46.51,1,1,1,有,有,5850000,125779.0,,0.0,0,,RPUNMLPKNHIGFHF98DA,33.93,0.0,6.72,有,新北市中和區中山路,新北市中和區中山路二段,新北市中和區中山路二段,25.0025138,121.496247
中和區,房地(土地+建物),新北市中和區景平路５３９號二樓,15.54,住,,,2023-04-08,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-06-07,81.9,3,2,1,有,無,10000000,122100.0,,0.0,0,,RPOOMLQKNHIGFHF58DA,81.9,0.0,0.0,無,新北市中和區景平路,,新北市中和區景平路,24.9992534,121.4986392
中和區,房地(土地+建物),新北市中和區中和路２４１號二樓之三,0.89,商,,,2023-04-21,土地2建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1998-02-05,12.39,0,0,0,無,有,2280000,184019.0,,0.0,0,陽台外推；其他增建；,RPPOMLQKNHIGFHF68DA,3.22,1.22,2.2,有,新北市中和區中和路,,新北市中和區中和路,24.9998728,121.5048325
中和區,房地(土地+建物),新北市中和區中和路２４１號二樓之五,2.18,商,,,2023-04-21,土地2建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1998-02-05,24.16,1,1,1,有,有,4300000,177980.0,,0.0,0,陽台外推；其他增建；,SPPOMLQKNHIGFHF78DA,8.14,1.32,3.71,有,新北市中和區中和路,,新北市中和區中和路,24.9998728,121.5048325
